"","Policy_1","Policy_2","Policy_3","Policy_4","Policy_5","Effective_1","Effective_2","Effective_3","Effective_4","Effective_5","Condition","AgeGrp","Gender","SES","Education","Ethnic","BMI","Political","Government_Trust","Situation","Disposition","Help","OWght_Envir","OWght_Willpower","weights"
"1053",-3,-3,-2,-3,-2.33333333333333,-3,-3,-3,-3,-3,"Conscious","[65,Inf[","Male","C1C2","3","White",23.8182630855058,4,-2,0.5,0.5,-3,-1,0,0.00112802672978903
"1054",2,-1,1.33333333333333,1,1,1,-1,1,1,0,"Conscious","[65,Inf[","Male","C1C2","3","White",24.3921976007217,3,1,1,1,1,1,0,0.00112802672978903
"1055",2,-3,0.666666666666667,1,1.66666666666667,2,-3,-3,1,1,"Conscious","[65,Inf[","Male","C1C2","4","White",24.6791645420026,2,-3,1,2,1,1,2,0.00112802672978903
"1056",-1.33333333333333,-0.333333333333333,0.333333333333333,1.33333333333333,0.666666666666667,-3,-1,-1,1,-1,"Conscious","[65,Inf[","Male","C1C2","4","White",24.3595777777778,4,1,1,2,1,2,1,0.00112802672978903
"1057",-2.33333333333333,-0.666666666666667,2.33333333333333,-1,2.66666666666667,-2,-3,1,-3,0,"Conscious","[65,Inf[","Male","C1C2","4","White",25.6950313522555,3,-3,2,3,3,2,3,0.00112802672978903
"1058",3,3,3,3,3,3,3,3,3,3,"Conscious","[65,Inf[","Male","C1C2","1","White",26.113999881061,6,0,1,3,3,3,3,0.00112802672978903
"1059",0.333333333333333,0.666666666666667,0.666666666666667,0,1,-1,0,0,-2,0,"Conscious","[65,Inf[","Male","C1C2","4","White",29.801377293066,4,-3,-2,3,-3,1,2,0.00112802672978903
"1060",0.333333333333333,0.333333333333333,2.66666666666667,-0.333333333333333,1.66666666666667,-2,-2,0,-2,0,"Conscious","[65,Inf[","Male","C1C2","4","White",25.9907370255724,2,-2,0,2,-2,2,3,0.00112802672978903
"1061",3,3,3,3,3,3,2,3,3,3,"Conscious","[65,Inf[","Male","C1C2","3","White",30.6028757405131,6,-2,1,2,-1,1,3,0.00112802672978903
"1062",1,2.66666666666667,2,1.33333333333333,1,0,0,-1,1,-2,"Conscious","[65,Inf[","Male","C1C2","1","White",34.1836281801323,7,-2,-1,3,0,1,3,0.00112802672978903
"1063",-1.33333333333333,1,-2,-2,-0.666666666666667,-1,1,-2,-1,-2,"Conscious","[65,Inf[","Male","C1C2","3","White",31.8533399719861,3,-2,-1,-0.5,-1,1,0,0.00112802672978903
"1064",3,3,3,-3,3,1,1,1,-3,2,"Conscious","[65,Inf[","Male","C1C2","3","White",32.9149643024539,3,-3,-1,2.5,0,-2,2,0.00112802672978903
"1065",2,0,1.33333333333333,1,2,1,-1,1,0,1,"Conscious","[65,Inf[","Female","DE","1","White",21.2164488845107,4,-1,1,2,1,2,2,0.00115233863414272
"1066",2,2,3,3,3,2,2,2,2,2,"Conscious","[65,Inf[","Female","DE","4","White",21.3000853694015,4,-1,1,3,-3,0,2,0.00115233863414272
"1067",2,1,-3,-2.66666666666667,1,2,0,-3,-3,-1,"Conscious","[65,Inf[","Female","DE","2","White",22.1121399772643,2,-3,2,2,-3,0,3,0.00115233863414272
"1068",3,3,3,3,3,3,2,2,3,2,"Conscious","[65,Inf[","Female","DE","1","White",24.7996200200009,4,3,3,3,2,3,2,0.00115233863414272
"1069",2,1,3,0,3,2,1,3,0,3,"Conscious","[65,Inf[","Female","DE","1","White",25.6060592766347,4,-3,-2,3,3,3,-1,0.00115233863414272
"1070",-1,1,2.66666666666667,-1,2,-1,1,2,-1,2,"Conscious","[65,Inf[","Female","DE","1","White",25.6060592766347,4,1,1,1,1,1,1,0.00115233863414272
"1071",-3,2,1.33333333333333,-2,3,-3,-3,-2,-3,0,"Conscious","[65,Inf[","Female","DE","2","White",25.9718600082361,4,-3,-2,3,0,3,-3,0.00115233863414272
"1072",-3,1,2,2.66666666666667,1.66666666666667,-3,0,1,2,-2,"Conscious","[65,Inf[","Male","DE","4","White",19.9365692327064,7,-1,0,2.5,-3,-2,3,0.00054928783881418
"1073",3,1.33333333333333,2.33333333333333,2.66666666666667,3,2,1,1,2,2,"Conscious","[65,Inf[","Male","DE","2","White",23.023206705803,6,3,1,2.5,-3,3,3,0.00054928783881418
"1074",3,3,3,3,3,-2,-2,-2,-1,-2,"Conscious","[65,Inf[","Female","DE","2","White",25.9106843468983,6,2,-1,3,-3,3,3,0.00115233863414272
"1075",-1,-1,-1.33333333333333,-1,-2,-3,-3,-3,-2,-2,"Conscious","[65,Inf[","Female","DE",NA,"White",26.9253010665255,2,-3,1,1.5,0,-1,-1,0.00115233863414272
"1076",3,3,3,-3,3,2,0,-1,-1,1,"Conscious","[65,Inf[","Female","DE","1","White",27.9881423708426,4,-2,0,3,0,2,0,0.00115233863414272
"1077",2,2,1,-1,2,1,-1,-2,-3,1,"Conscious","[65,Inf[","Female","DE","2","White",25.6857543120299,5,1,1,1,-1,1,1,0.00115233863414272
"1078",3,3,3,2,3,1,2,2,1,0,"Conscious","[65,Inf[","Male","DE","2","White",25.0878936230191,4,3,-0.5,3,-2,1,-1,0.00054928783881418
"1079",0,0,0,-2,-1,-3,-3,-3,-3,-3,"Conscious","[65,Inf[","Male","DE","1","White",26.3122366298197,4,-3,1,2.5,-3,1,2,0.00054928783881418
"1080",3,3,3,3,3,3,3,3,3,3,"Conscious","[65,Inf[","Female","DE","1","White",29.7595440240011,4,2,2,2,1,2,2,0.00115233863414272
"1081",-1,-2,-1,-3,-1,-2,-2,-3,-3,-2,"Conscious","[65,Inf[","Male","DE","1","White",26.6254774434254,4,-1,1,1,-1,0,-1,0.00054928783881418
"1082",3,3,3,3,3,0,2,1,1,1,"Conscious","[65,Inf[","Male","DE","1","White",25.540065365845,6,1,0.5,0.5,-2,1,3,0.00054928783881418
"1083",-1,3,-3,-3,0,-3,3,-3,-3,-3,"Conscious","[65,Inf[","Female","DE","1","White",31.7080849833153,4,-2,3,3,-3,3,1,0.00115233863414272
"1084",3,3,3,3,3,0,2,2,2,2,"Conscious","[65,Inf[","Female","DE","1","White",30.3436670004653,6,2,1,2.5,2,2,3,0.00115233863414272
"1085",3,1,3,1,3,1,-1,1,-1,1,"Conscious","[65,Inf[","Male","DE","2","White",27.1183841755439,6,-3,1.5,3,0,3,3,0.00054928783881418
"1086",-1.66666666666667,-3,-3,-3,-1.33333333333333,-3,-3,-3,-3,-2,"Conscious","[65,Inf[","Male","DE","1","White",24.9078574672854,4,1,1.5,2,1,2,3,0.00054928783881418
"1087",2,2,0,0.333333333333333,2,2,2,0,0,1,"Conscious","[65,Inf[","Female","DE","1","White",36.7629848162922,4,0,0.5,1,1,2,2,0.00115233863414272
"1088",3,3,-2,0.666666666666667,2.33333333333333,2,3,-3,0,2,"Conscious","[65,Inf[","Male","DE","2","White",26.3201588127062,5,-1,2.5,0.5,3,3,2,0.00054928783881418
"1089",1,1,1.66666666666667,-1.33333333333333,0.666666666666667,0,0,1,-3,0,"Conscious","[65,Inf[","Male","DE","1","White",30.1315383243011,6,2,0,2,-1,1,2,0.00054928783881418
"1090",-0.666666666666667,-1,-1.33333333333333,-0.666666666666667,1,-1,-2,-2,-2,-1,"Conscious","[65,Inf[","Male","DE","1","White",30.1315383243011,4,-3,1.5,2,0,1,2,0.00054928783881418
"1091",1.33333333333333,0.666666666666667,2,0.333333333333333,1,1,2,1,1,1,"Conscious","[65,Inf[","Female","DE","1","White",38.2622705532637,5,1,0,0,1,1,1,0.00115233863414272
"1092",-1.66666666666667,-1.33333333333333,2,-2,2,-2,-3,1,-3,1,"Conscious","[65,Inf[","Male","DE","1","White",32.7833156611493,3,-2,1.5,-2,-2,-1,2,0.00054928783881418
"1093",-0.333333333333333,-3,-3,0.666666666666667,0.666666666666667,-2,-3,-3,-1,0,"Conscious","[65,Inf[","Male","DE","3","White",33.4877212964302,6,-3,-1,2,-2,-2,2,0.00054928783881418
