"","Policy_1","Policy_2","Policy_3","Policy_4","Policy_5","Effective_1","Effective_2","Effective_3","Effective_4","Effective_5","Condition","AgeGrp","Gender","IncomeGrp","Education","Ethnic","Race","BMI","Political","Government_Trust","Situation","Disposition","Help","OWght_Envir","OWght_Willpower","weights"
"533",3,0,2.66666666666667,3,2.33333333333333,1,-3,1,2,1,"Non-Conscious","[25,30[","Female","[25K,50K[","high","Other","White",25.3886029994282,1,-2,1,1,2,2,2,0.00030140317859617
"534",0.666666666666667,0.666666666666667,-0.666666666666667,0.333333333333333,2,0,-1,-1,0,1,"Non-Conscious","[40,Inf[","Female","[0,25K[","high","Latino","Other",25.3886029994282,4,0,0,2,-2,1,1,0.0020885973584926
"535",-1,1,1,1.66666666666667,1,0,1,1,0,1,"Control","[25,30[","Male","[25K,50K[","high","Other","White",25.3729792437363,5,-2,1,0.5,1,2,2,0.000198865381801526
"536",3,3,3,-0.666666666666667,3,3,3,3,1,3,"Non-Conscious","[18,25[","Male","[50K,Inf[","high","Other","Other",25.3182744592636,2,1,2,1,1,-2,2,0.000599341322439205
"537",-2.33333333333333,2,0.333333333333333,-3,1.33333333333333,-3,0,-3,0,1,"Non-Conscious","[30,40[","Male","[0,25K[","high","Latino","Other",25.2530908327123,1,-3,3,3,-1,1,1,0.000491677158650617
"538",-1,-0.333333333333333,2.33333333333333,0.666666666666667,3,-3,-3,-1,2,1,"Conscious","[40,Inf[","Female","[50K,Inf[","low","Other","White",25.240250480501,5,-3,-2,3,1,1,2,0.00264506349809989
"539",-3,-3,0.666666666666667,2.66666666666667,1,-3,-2,1,3,-1,"Conscious","[25,30[","Male","[50K,Inf[","high","Other","Other",25.2399340438819,4,1,0.5,0,-1,-2,-3,0.000342097418045811
"540",0,2.33333333333333,2,2,0.666666666666667,-1,-2,0,2,-2,"Conscious","[25,30[","Female","[25K,50K[","high","Other","White",25.2322128667695,2,-1,0,3,-1,0,1,0.00030140317859617
"541",-3,0,0,-3,0,0,-3,-1,-1,0,"Conscious","[25,30[","Female","[25K,50K[","mid","Other","White",25.2322128667695,6,-1,0,2,0,1,2,0.00030140317859617
"542",3,3,3,3,3,3,3,3,3,3,"Control","[25,30[","Female","[0,25K[","mid","Other","White",25.1995555555556,1,1,0.5,0,3,3,3,0.000409408691498814
"543",2,1,3,2.66666666666667,2.33333333333333,0,0,2,2,1,"Conscious","[25,30[","Male","[0,25K[","mid","Latino","White",25.1787798341437,4,2,0,1.5,1,2,1,0.000270127263179463
"544",-1,0.666666666666667,2,1,2.33333333333333,2,-2,2,2,1,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","mid","Other","White",25.1274366690745,1,0,1,2,-2,2,1,0.00264506349809989
"545",-3,0.666666666666667,3,3,3,-3,-2,1,1,1,"Control","[25,30[","Male","[25K,50K[","mid","Other","White",25.1096073620719,2,-3,1,3,2,3,3,0.000198865381801526
"546",-3,2.33333333333333,1.33333333333333,-3,2.33333333333333,1,0,-2,1,-1,"Non-Conscious","[18,25[","Male","[50K,Inf[","mid","Other","White",25.1096073620719,4,-3,-3,3,-3,0,3,0.000599341322439205
"547",-3,-2.66666666666667,-0.666666666666667,-3,0.666666666666667,-3,-2,1,-3,0,"Non-Conscious","[40,Inf[","Male","[25K,50K[","mid","Other","White",25.1096073620719,4,0,0.5,0.5,1,1,2,0.00187680970243357
"548",-1,-3,-3,3,-1,-2,-3,-3,3,-2,"Conscious","[40,Inf[","Female","[0,25K[","mid","Other","White",25.1096073620719,3,-3,-0.5,3,-2,-1,3,0.0020885973584926
"549",2.66666666666667,0.666666666666667,2,2,2,2,1,1,1,1,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",25.1096073620719,3,-3,2,1,-1,3,2,0.000622674973665024
"550",2,-0.333333333333333,1.66666666666667,-1,0.666666666666667,2,-2,1,1,-2,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",25.1096073620719,4,-1,1,2,-1,1,1,0.000622674973665024
"551",-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,"Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",25.1096073620719,7,-3,-1,3,-3,-2,2,0.00322857476524819
"552",-2.33333333333333,-0.666666666666667,2,-3,3,-3,-3,-3,-2,1,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",25.1046262854279,3,-2,2,2.5,1,2,1,0.00322857476524819
"553",-0.333333333333333,0.666666666666667,0.333333333333333,1,1,-2,-3,-2,-2,0,"Control","[30,40[","Male","[25K,50K[","high","Other","White",25.1046262854279,3,-2,0,2,-2,1,2,0.000361968520790085
"554",2,1.66666666666667,1.66666666666667,1,-0.666666666666667,2,2,2,1,-1,"Control","[18,25[","Male","[0,25K[","mid","Other","Other",25.1046262854279,2,-1,1,0,3,2,-2,0.000473252420511348
"555",-3,-0.666666666666667,-2.33333333333333,-1.66666666666667,2,-3,-2,-3,-1,-3,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",25.1046262854279,3,-1,2,3,-3,2,3,0.000622674973665024
"556",2.33333333333333,3,3,2.33333333333333,3,3,-2,1,1,3,"Non-Conscious","[30,40[","Male","[25K,50K[","high","Other","White",25.1046262854279,2,1,2,1,2,2,1,0.000361968520790085
"557",-0.666666666666667,-1.66666666666667,-1.66666666666667,-3,2,-1,-3,-3,-3,1,"Conscious","[30,40[","Female","[25K,50K[","mid","Other","White",25.1046262854279,4,-3,-1,2,-3,3,-1,0.000397070133003293
"558",-1,-0.666666666666667,1,-2,1,-1,-3,-2,-2,1,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",25.1043333424621,6,-3,-1,3,-2,-3,1,0.00322857476524819
"559",-1.33333333333333,-3,-1.66666666666667,0.666666666666667,2,-3,-3,-3,1,0,"Conscious","[25,30[","Male","[25K,50K[","high","Other","White",25.1043333424621,4,-2,1.5,1.5,1,2,0,0.000198865381801526
"560",0,1.33333333333333,0,1,1,-1,1,0,0,0,"Control","[25,30[","Male","[25K,50K[","high","Other","White",25.0902326650332,5,1,1,2,2,1,2,0.000198865381801526
"561",-2.33333333333333,0,-2.33333333333333,-3,0.333333333333333,-3,-3,-3,-2,-1,"Control","[25,30[","Male","[0,25K[","mid","Other","White",25.0902326650332,4,-3,1,3,-3,0,1,0.000270127263179463
"562",1,0.666666666666667,1,1,1,0,1,1,1,1,"Conscious","[18,25[","Male","[0,25K[","mid","Other","Other",25.0902326650332,2,-1,2,1,3,0,2,0.000473252420511348
"563",1,1.66666666666667,1,-1,1,0,1,-2,-2,-1,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",25.0878862484369,3,0,2,1,2,1,2,0.00322857476524819
"564",-2.33333333333333,0.666666666666667,2.33333333333333,-3,3,-3,1,-1,1,3,"Conscious","[25,30[","Male","[50K,Inf[","mid","Other","White",25.0878862484369,4,-1,1,1,-3,2,1,0.000342097418045811
"565",0.666666666666667,0.666666666666667,2,1.66666666666667,2.66666666666667,1,-1,1,0,2,"Conscious","[18,25[","Male","[25K,50K[","low","Other","White",25.0878862484369,4,-1,0,1,1,1,2,0.000348404386087307
"566",1,-1.33333333333333,0,-3,3,1,-3,-3,-2,-2,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","Other",25.0878862484369,4,-3,0.5,2.5,-3,3,2,0.000622674973665024
"567",2.33333333333333,2.33333333333333,1.33333333333333,3,3,-1,-1,-2,1,0,"Control","[40,Inf[","Male","[50K,Inf[","high","Latino","Other",25.0672004440275,1,0,-0.5,1.5,0,3,1,0.00322857476524819
"568",0.666666666666667,1.33333333333333,2.66666666666667,1.33333333333333,2.33333333333333,2,0,1,2,1,"Control","[30,40[","Female","[50K,Inf[","high","Other","White",25.0592650884567,2,-2,0,0,2,1,1,0.000683058388810492
"569",0.333333333333333,0.333333333333333,0.666666666666667,-1,1.33333333333333,1,-2,-1,-1,-1,"Control","[18,25[","Female","[0,25K[","high","Other","White",25.0592650884567,4,-1,-2,2,0,1,2,0.000828806318581525
"570",1,1,2,0,2.33333333333333,1,0,-1,-1,2,"Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",25.0592650884567,3,1,1,2,1,1,2,0.00322857476524819
"571",3,3,1,-3,1,2,2,-3,-3,1,"Control","[18,25[","Female","[0,25K[","mid","Other","White",25.0173773993094,2,2,2,1,2,3,-1,0.000828806318581525
"572",-3,-3,3,-3,3,3,3,1,3,3,"Control","[18,25[","Male","[50K,Inf[","mid","Other","White",25.0173773993094,7,-3,-3,3,-3,-3,3,0.000599341322439205
"573",3,3,3,2,3,1,0,-2,-1,1,"Non-Conscious","[25,30[","Male","[0,25K[","high","Other","White",25.0173773993094,1,-2,1,0,1,2,2,0.000270127263179463
"574",-0.333333333333333,0,2,-3,1,-2,-2,1,-3,0,"Non-Conscious","[40,Inf[","Male","[25K,50K[","mid","Other","White",24.9980091071293,7,-3,0,2,-1,1,3,0.00187680970243357
"575",0.333333333333333,0.333333333333333,1.66666666666667,-3,-1.33333333333333,-1,-2,1,-2,0,"Non-Conscious","[40,Inf[","Male","[50K,Inf[","mid","Other","White",24.9610298037164,3,1,1,1,-1,2,3,0.00322857476524819
"576",-3,1.66666666666667,0.666666666666667,-3,2,-3,0,0,-3,1,"Control","[18,25[","Female","[0,25K[","low","Other","White",24.8889174536162,3,-1,1,2,0,0,1,0.000828806318581525
"577",-0.666666666666667,2,0.333333333333333,0,1.66666666666667,-1,-1,-2,1,-1,"Control","[40,Inf[","Female","[50K,Inf[","high","Other","White",24.8889174536162,6,-2,0,2,-1,1,1,0.00264506349809989
"578",3,3,3,3,3,2,1,1,2,3,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",24.8889174536162,3,1,0,3,2,-2,1,0.00264506349809989
"579",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","mid","Other","Other",24.8889174536162,2,3,2,3,-1,-2,2,0.00264506349809989
"580",-1,0.333333333333333,1.33333333333333,2,2.66666666666667,1,0,1,2,2,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",24.8256859933676,2,1,1,2.5,1,1,3,0.00322857476524819
"581",-3,0,0,0,2,-2,-1,0,0,1,"Control","[40,Inf[","Female","[0,25K[","high","Other","White",24.8256859933676,2,-1,-1,0,-1,0,0,0.0020885973584926
"582",-1,1,1.33333333333333,-3,0.666666666666667,0,-1,1,0,-1,"Non-Conscious","[25,30[","Female","[50K,Inf[","high","Other","White",24.7996122094537,7,-2,-2.5,2,-2,-1,2,0.000518487673694042
"583",-2,2,1,-1.33333333333333,3,0,1,-1,1,2,"Conscious","[30,40[","Female","[50K,Inf[","mid","Other","Other",24.7996122094537,1,-2,2,1.5,-2,3,0,0.000683058388810492
"584",1.33333333333333,0,1,1,2,0,-2,-1,-1,1,"Conscious","[25,30[","Female","[25K,50K[","high","Other","White",24.7519590981133,3,0,-2,2,1,1,0,0.00030140317859617
"585",0,-0.666666666666667,-0.666666666666667,-2,2,0,-1,1,1,1,"Non-Conscious","[18,25[","Female","[0,25K[","mid","Other","White",24.7229763999727,6,-1,1,0,1,1,1,0.000828806318581525
"586",3,3,2.66666666666667,-2.66666666666667,1.66666666666667,2,2,2,-2,1,"Non-Conscious","[40,Inf[","Female","[25K,50K[","high","Other","White",24.7172697470395,3,-2,1,2.5,2,1,1,0.00153760751964656
"587",1.33333333333333,0,3,2.66666666666667,3,1,-2,-1,1,0,"Non-Conscious","[30,40[","Male","[50K,Inf[","mid","Other","White",24.6913580246914,2,1,-1,3,2,0,3,0.000622674973665024
"588",0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,1,1,0,-1,1,"Non-Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","Other",24.6913580246914,4,2,3,2.5,2,3,-3,0.00322857476524819
"589",-3,-3,-3,-3,2.66666666666667,0,-3,-3,0,1,"Conscious","[40,Inf[","Male","[50K,Inf[","mid","Other","White",24.6862158473375,4,2,-1,2.5,-3,2,0,0.00322857476524819
"590",-1,1.66666666666667,-1,2,1.66666666666667,-3,1,-2,1,0,"Control","[40,Inf[","Male","[25K,50K[","high","Other","White",24.6791569501506,5,-2,1,1,-2,1,1,0.00187680970243357
"591",3,3,3,-1,3,3,3,1,-1,3,"Conscious","[18,25[","Male","[50K,Inf[","high","Other","Other",24.6791569501506,3,1,0,2,2,3,3,0.000599341322439205
"592",-0.666666666666667,0.666666666666667,1,-2,2,0,1,1,-1,2,"Conscious","[25,30[","Male","[50K,Inf[","high","Other","White",24.6714025422797,5,-1,-1,1,1,1,1,0.000342097418045811
"593",0.666666666666667,-1.33333333333333,1.66666666666667,-0.666666666666667,2.66666666666667,-2,-3,-2,1,2,"Control","[40,Inf[","Female","[50K,Inf[","mid","Other","White",24.6282160730002,4,1,0,1,2,2,1,0.00264506349809989
"594",2,3,3,-3,3,2,3,3,-3,3,"Non-Conscious","[18,25[","Male","[25K,50K[","low","Other","White",24.5894038680481,1,2,0,1,-3,0,0,0.000348404386087307
"595",2.33333333333333,0.666666666666667,2.33333333333333,1,3,-1,-2,-2,-1,1,"Control","[40,Inf[","Female","[50K,Inf[","low","Other","White",24.563012845456,2,1,-2,2,-2,1,3,0.00264506349809989
"596",-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,"Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",24.563012845456,6,-3,-2,2,-1,-3,2,0.00264506349809989
"597",3,3,3,-3,3,1,1,-1,-3,2,"Conscious","[18,25[","Male","[50K,Inf[","mid","Other","White",24.5136431461689,6,-1,1,2,-2,2,3,0.000599341322439205
"598",-2.66666666666667,1.66666666666667,2,-3,2.33333333333333,-3,-3,-3,-3,1,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",24.412118268681,5,-2,-2.5,3,-2,-1,3,0.000622674973665024
"599",2,2,2,3,-1,2,2,2,3,-3,"Non-Conscious","[40,Inf[","Male","[0,25K[","high","Other","White",24.412118268681,4,2,2,2,-3,1,3,0.00254935003686576
"600",0.333333333333333,1,2,-1,1,0,0,0,-1,1,"Non-Conscious","[30,40[","Male","[25K,50K[","mid","Other","White",24.412118268681,3,-2,-1,2,1,1,2,0.000361968520790085
"601",-3,0,-0.333333333333333,-3,2.33333333333333,-3,-3,-3,-3,1,"Conscious","[18,25[","Male","[25K,50K[","high","Other","White",24.412118268681,4,-1,1,2,2,1,1,0.000348404386087307
"602",-3,2.33333333333333,3,-3,3,2,0,0,1,1,"Conscious","[25,30[","Male","[25K,50K[","mid","Other","White",24.412118268681,4,2,-1,2,-3,-1,1,0.000198865381801526
"603",2,2,3,-1.33333333333333,1.66666666666667,2,2,3,1,2,"Non-Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",24.4075372744478,4,-3,2,2.5,1,2,3,0.00322857476524819
"604",0.333333333333333,-3,-2.33333333333333,-2,1.66666666666667,-1,-3,-2,-1,2,"Conscious","[25,30[","Male","[50K,Inf[","high","Other","White",24.4075372744478,5,-2,1,-1,2,3,1,0.000342097418045811
"605",0.666666666666667,-2,-0.333333333333333,-0.666666666666667,1,1,-3,-2,1,1,"Control","[18,25[","Male","[50K,Inf[","high","Other","White",24.4072755552772,6,0,0,1.5,1,1,1,0.000599341322439205
"606",-3,-3,-3,-3,3,-1,-1,1,1,1,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",24.4072755552772,6,-3,1,1.5,-3,1,3,0.000622674973665024
"607",-3,-3,-3,-1.66666666666667,1.33333333333333,1,0,-1,2,1,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",24.4072755552772,1,-2,-1,2,-3,-1,3,0.000622674973665024
"608",1,1,1,-3,2,-1,-2,-2,-3,1,"Conscious","[40,Inf[","Male","[25K,50K[","high","Other","White",24.4072755552772,2,-2,-1.5,1.5,-3,-1,1,0.00187680970243357
"609",-1.33333333333333,-0.333333333333333,0,2,3,-1,-2,-2,1,2,"Control","[40,Inf[","Male","[25K,50K[","mid","Other","White",24.3921900088698,5,-3,2,1,-2,3,-3,0.00187680970243357
"610",-3,-2.33333333333333,1,1,2,-3,-3,0,1,1,"Control","[25,30[","Male","[25K,50K[","low","Other","White",24.3921900088698,3,-2,-1,2,-2,1,3,0.000198865381801526
"611",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Control","[30,40[","Male","[0,25K[","mid","Other","White",24.3921900088698,2,-3,0,0,1,0,2,0.000491677158650617
"612",-3,-0.666666666666667,-3,-3,3,-3,1,-1,-3,3,"Non-Conscious","[18,25[","Male","[25K,50K[","low","Other","White",24.3921900088698,5,-2,1.5,1.5,-3,-2,3,0.000348404386087307
"613",2,2,2,2,2,1,0,0,1,0,"Non-Conscious","[40,Inf[","Male","[50K,Inf[","high","Other","White",24.3921900088698,5,-1,0,0,1,2,2,0.00322857476524819
"614",2.33333333333333,0,1.33333333333333,0.333333333333333,1.33333333333333,1,-2,0,2,0,"Conscious","[30,40[","Male","[50K,Inf[","mid","Other","White",24.3730588794511,3,1,-1,2,-1,2,1,0.000622674973665024
"615",-2.33333333333333,-2.33333333333333,-2.33333333333333,0.333333333333333,0.666666666666667,1,-3,-1,1,1,"Conscious","[30,40[","Male","[25K,50K[","mid","Other","White",24.3730588794511,1,-3,1,-1,1,1,0,0.000361968520790085
"616",3,3,2,-2,1,2,1,1,0,0,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",24.3659705970956,4,-3,-1,2,-3,-1,2,0.00322857476524819
"617",1.66666666666667,1.66666666666667,3,3,1.33333333333333,2,2,3,3,2,"Non-Conscious","[18,25[","Male","[0,25K[","mid","Other","Other",24.3659705970956,3,-1,2,1,3,3,2,0.000473252420511348
"618",1.33333333333333,1.33333333333333,1,0.333333333333333,2,2,1,1,2,2,"Conscious","[18,25[","Male","[50K,Inf[","mid","Other","White",24.3659705970956,2,0,1,3,0,1,3,0.000599341322439205
"619",-2,-3,-2,-1,1,-2,-3,-3,-1,1,"Conscious","[18,25[","Male","[50K,Inf[","high","Other","White",24.3659705970956,2,-2,-1,1,1,2,1,0.000599341322439205
"620",1.66666666666667,2,1.66666666666667,-0.666666666666667,0.666666666666667,2,1,0,-1,-3,"Non-Conscious","[30,40[","Male","[0,25K[","mid","Other","White",24.3444946723688,2,-2,0.5,2,-1,-1,2,0.000491677158650617
"621",-3,0,-1,-2.33333333333333,1,-3,-2,-2,-3,1,"Control","[18,25[","Male","[50K,Inf[","mid","Other","Other",24.3276472712115,1,-3,1,-2.5,2,0,-3,0.000599341322439205
"622",-3,-2.33333333333333,-2.33333333333333,-3,-2.66666666666667,-3,-2,-2,-2,-3,"Non-Conscious","[40,Inf[","Male","[25K,50K[","high","Other","White",24.3276472712115,5,-3,1.5,1.5,-2,3,1,0.00187680970243357
"623",1,0.666666666666667,1,1,0,1,1,1,0,0,"Conscious","[18,25[","Male","[50K,Inf[","high","Latino","White",24.3276472712115,3,0,0,0,0,0,0,0.000599341322439205
"624",-3,0,0.666666666666667,-3,0.666666666666667,-3,0,0,-3,-2,"Conscious","[40,Inf[","Female","[25K,50K[","low","Other","White",24.3276472712115,4,-1,-2.5,2.5,-1,-2,3,0.00153760751964656
"625",-1,-0.333333333333333,2.33333333333333,-2.33333333333333,3,-3,-1,-1,-3,1,"Control","[40,Inf[","Female","[50K,Inf[","mid","Other","White",24.3257486514973,7,-3,-1,3,-2,-2,3,0.00264506349809989
"626",0.333333333333333,1.66666666666667,0.666666666666667,-2.33333333333333,0.666666666666667,0,0,-2,-1,-1,"Control","[25,30[","Female","[50K,Inf[","high","Other","White",24.2761630544424,4,0,1,1,-2,1,2,0.000518487673694042
"627",0.333333333333333,0.333333333333333,2.33333333333333,2.33333333333333,-0.666666666666667,-2,-2,1,2,-3,"Control","[40,Inf[","Male","[50K,Inf[","mid","Other","White",24.2761630544424,1,-3,0.5,0.5,-2,2,-1,0.00322857476524819
"628",-2,-0.666666666666667,-2,-0.333333333333333,3,-3,-2,-2,-2,1,"Control","[40,Inf[","Male","[50K,Inf[","high","Latino","White",24.2761630544424,4,-1,-2,-1,1,1,-1,0.00322857476524819
"629",-3,1,-3,-3,0,-3,1,-3,-3,-2,"Non-Conscious","[40,Inf[","Female","[0,25K[","low","Other","White",24.2761630544424,7,-3,-3,3,-2,-2,3,0.0020885973584926
"630",1.66666666666667,-0.666666666666667,1,2,2.33333333333333,2,-3,-1,3,1,"Conscious","[25,30[","Male","[25K,50K[","high","Other","White",24.2761630544424,1,-1,0,2.5,-2,2,2,0.000198865381801526
"631",1,0,0,2,1,0,0,-2,2,0,"Conscious","[18,25[","Male","[25K,50K[","mid","Latino","White",24.2761630544424,2,0,1,0,-2,2,1,0.000348404386087307
"632",-3,-2,-1.66666666666667,-3,-3,-3,-3,-3,-3,-3,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","low","Other","White",24.2367942363003,4,-3,1,3,3,-2,0,0.00264506349809989
"633",2,-1,-1.33333333333333,3,3,3,-3,-2,3,3,"Control","[30,40[","Male","[50K,Inf[","high","Other","White",24.2103652251382,2,-1,1,3,0,2,3,0.000622674973665024
"634",0,1,1,-3,3,-3,-3,-3,-3,0,"Control","[40,Inf[","Female","[50K,Inf[","low","Latino","White",24.2103652251382,1,0,-2.5,-2.5,0,-2,-3,0.00264506349809989
"635",1,1.33333333333333,2.33333333333333,1.66666666666667,3,2,1,1,2,2,"Non-Conscious","[18,25[","Female","[50K,Inf[","mid","Other","Other",24.2103652251382,1,1,1,2,2,1,-1,0.00104962564055752
"636",-1.66666666666667,-0.666666666666667,-1,1.33333333333333,1.66666666666667,1,-1,-2,1,1,"Non-Conscious","[18,25[","Female","[25K,50K[","mid","Other","White",24.2103652251382,2,-2,0,2.5,2,1,1,0.000610160126172568
"637",2,1,2,-1,2,2,-1,2,1,-2,"Control","[18,25[","Male","[25K,50K[","mid","Other","White",24.1755994757664,4,-1,0.5,1,-1,1,2,0.000348404386087307
"638",3,-3,-3,3,3,3,-3,-3,3,3,"Control","[25,30[","Male","[0,25K[","mid","Latino","White",24.1436720066159,7,3,3,3,3,3,-3,0.000270127263179463
"639",-1,-1.33333333333333,2,-0.333333333333333,1,-1,-2,2,-1,1,"Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",24.1408725101401,6,-1,-1.5,2,1,1,2,0.000622674973665024
"640",2,2,2,2,1.66666666666667,0,0,0,2,-1,"Control","[18,25[","Female","[0,25K[","low","Other","White",24.1289954769259,3,-1,1,1,1,1,1,0.000828806318581525
"641",-3,-3,0.333333333333333,-3,3,-3,-3,0,-2,2,"Control","[40,Inf[","Female","[25K,50K[","high","Other","White",24.1289954769259,3,-2,1,3,2,-1,-1,0.00153760751964656
"642",3,-1,3,3,3,2,-3,1,2,1,"Conscious","[25,30[","Female","[50K,Inf[","high","Other","White",24.1289954769259,1,-1,1,1,0,1,1,0.000518487673694042
"643",-0.333333333333333,-2.66666666666667,-1.66666666666667,-1.33333333333333,-2.33333333333333,-1,-2,-3,-3,-2,"Conscious","[40,Inf[","Female","[25K,50K[","mid","Other","White",24.1289954769259,5,-3,1,2,0,-3,1,0.00153760751964656
"644",-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,"Non-Conscious","[40,Inf[","Female","[25K,50K[","mid","Other","White",24.1195426476395,4,-3,-3,3,-3,1,1,0.00153760751964656
"645",2.33333333333333,-0.666666666666667,-0.333333333333333,2.33333333333333,2,1,-3,-2,1,1,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",24.0910518606122,1,-1,0,2,-1,1,1,0.00264506349809989
"646",1,0,1,-1.66666666666667,0,1,0,1,-2,0,"Non-Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",24.0306789207328,6,-3,1,1,1,1,1,0.00264506349809989
"647",0.333333333333333,0.666666666666667,1,-1.33333333333333,0.333333333333333,-1,-1,-2,-1,0,"Non-Conscious","[25,30[","Female","[25K,50K[","high","Other","White",24.0306789207328,4,-2,-1,2,0,0,0,0.00030140317859617
"648",0.333333333333333,1.66666666666667,1.66666666666667,-1,2.66666666666667,0,0,0,1,1,"Control","[30,40[","Male","[25K,50K[","high","Other","White",24.0235516803214,2,1,0,2,-2,2,2,0.000361968520790085
"649",3,-0.333333333333333,3,2.66666666666667,2,3,-3,3,2,1,"Conscious","[40,Inf[","Female","[50K,Inf[","high","Other","White",24.0235516803214,3,1,1,1.5,1,3,1,0.00264506349809989
"650",1,1.33333333333333,0.333333333333333,-1.33333333333333,0.333333333333333,0,0,1,0,1,"Non-Conscious","[30,40[","Female","[50K,Inf[","mid","Other","Other",24.0215243763821,3,0,0.5,2,1,0,1,0.000683058388810492
"651",-2.66666666666667,0,-1.66666666666667,-3,0.666666666666667,-3,-2,-3,0,0,"Control","[40,Inf[","Male","[50K,Inf[","high","Other","White",23.9888651171867,4,0,-1,1,-2,-2,1,0.00322857476524819
"652",1.66666666666667,1.33333333333333,0.333333333333333,-2,1.33333333333333,1,1,0,-2,2,"Conscious","[30,40[","Female","[50K,Inf[","low","Other","White",23.9625886115678,4,1,1,1.5,2,3,1,0.000683058388810492
"653",-1,0,0,-3,0.666666666666667,-2,-3,-3,-2,0,"Control","[30,40[","Female","[0,25K[","low","Latino","White",23.9139117734018,2,0,1,2,0,-1,1,0.000539357163860392
"654",-1,-2,0.333333333333333,-0.666666666666667,2,-2,-3,-3,-3,-1,"Control","[30,40[","Female","[50K,Inf[","high","Other","Other",23.9139117734018,3,0,-1,-1,1,1,0,0.000683058388810492
"655",2,2,2.33333333333333,1,2.33333333333333,1,1,1,2,1,"Non-Conscious","[40,Inf[","Female","[25K,50K[","high","Other","White",23.9139117734018,1,0,1,1,-1,1,1,0.00153760751964656
"656",2,-0.333333333333333,-0.666666666666667,2,1,1,0,-1,0,0,"Non-Conscious","[30,40[","Female","[50K,Inf[","high","Other","White",23.8590312141562,4,-1,1,1,2,2,2,0.000683058388810492
"657",1,0,1,3,3,-2,-3,-2,1,0,"Conscious","[30,40[","Female","[0,25K[","mid","Other","White",23.8072278348265,1,-2,1,1,0,2,3,0.000539357163860392
"658",3,0,3,1.33333333333333,3,3,0,3,1,3,"Control","[25,30[","Female","[50K,Inf[","mid","Other","White",23.7770475540951,6,-2,-2,3,0,1,3,0.000518487673694042
"659",3,0,3,0,3,0,0,0,0,0,"Non-Conscious","[40,Inf[","Female","[25K,50K[","mid","Other","White",23.7770475540951,4,-3,-2,2,-3,3,3,0.00153760751964656
"660",2,0,3,1,1.33333333333333,2,-1,1,1,1,"Non-Conscious","[25,30[","Female","[0,25K[","mid","Other","White",23.7770475540951,3,-3,1,1,3,2,1,0.000409408691498814
"661",3,3,-0.666666666666667,-3,0,3,3,-3,-3,1,"Non-Conscious","[25,30[","Female","[50K,Inf[","low","Other","Other",23.7770475540951,3,-3,-2.5,2,2,2,0,0.000518487673694042
"662",2.33333333333333,2.33333333333333,2.33333333333333,-2,2.66666666666667,0,2,-2,-3,1,"Conscious","[40,Inf[","Female","[25K,50K[","high","Other","White",23.7770475540951,3,1,-0.5,1.5,-1,1,-1,0.00153760751964656
"663",3,-1,1.33333333333333,2.33333333333333,3,3,-3,1,2,1,"Non-Conscious","[25,30[","Male","[50K,Inf[","high","Other","White",23.7523312884464,3,-2,1,2,1,1,0,0.000342097418045811
"664",-1.66666666666667,-1.66666666666667,-1.66666666666667,2,-1,1,-2,-2,0,-2,"Non-Conscious","[30,40[","Male","[50K,Inf[","high","Other","White",23.7523312884464,4,0,1,1,1,1,1,0.000622674973665024
"665",0,0.333333333333333,-1.33333333333333,1.66666666666667,1.66666666666667,1,1,-2,2,-1,"Non-Conscious","[18,25[","Male","[0,25K[","high","Other","White",23.7481086517729,1,1,-1,2,1,1,3,0.000473252420511348
