Res_ID	sur_point	date	FDA	sex	age	m_activity	write_read	schooling	adult	child	crop_income	live_income	off_income	other_income	land_farm	land_graze	L_quality	CL_access	env_mgt	type_mgt1	labour_fam1	labour_hire1	wage1	other_exp1	type_mgt2	labour_fam2	labour_hire2	wage2	other_exp2	mgt_type3	labour_fam3	labour_hire3	wage3	other_exp3	mgt_type4	labour_fam4	labour_hire4	wage4	other_exp4	mgt_type5	labour_fam5	labour_hire5	wage5	other_exp5	mgt_type6	labour_fam6	labour_hire6	wage6	other_exp6	No_reason1	No_reason2	No_reason3	livestock	ox	ox_value	cow	cow_value	horse	horse_value	calve	calve_value	donkey	donk_value	sheep	sheep_value	goat	goat_value	camel	camel_value	chicken	chick_value	pig	pig_value	rabbit	rabbit_value	far_union	prod_org	MKEPP	agro_forest	other_env	fina_access	mkt_access	env_info	debit	land_area	year	harvest_right	reward	local_admin	free_labour	Rating	LandArea20precent	LandArea40percent	CommitPeriod15yrs	CommitPeriod30yrs	HarvestNotPermitted	HarvestPartial	RewardExtensionFee	RewardElectricity	RewardWater	LocalAdminFDAC	LocalAdminCFA	FreeLabour2dys	FreeLabour3dys	edu_primary	edu_secondary	edu_AboveSec	hhsize	Agri_Income	NonAgri_income	LandSize	Totincome	BinaryChoice	NrmAgri_Income	NrmNonAgri_income
"KI37"	20	14	"Kiriari"	1	60	10	1	22	5	3	24000	0	0	0	2.5	0.5	3.0	0	1	1	10	"0"	0	0	7	10	0	0	0																								1	0	0	2	40000	0	0	1	10000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	1	2	1	1	2	0	1	"10%"	15	"partial"	"electricity"	"WRUA"	3	5	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	8.0	24000.0	0.0	3.0	24000.0	1.0	0.036395147	0.0
"KI37"	20	14	"Kiriari"	1	60	10	1	22	5	3	24000	0	0	0	2.5	0.5	3.0	0	1	1	10	"0"	0	0	7	10	0	0	0																								1	0	0	2	40000	0	0	1	10000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	1	2	1	1	2	0	1	"40%"	30	"not permitted"	"electricity"	"CFA"	3	4	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	8.0	24000.0	0.0	3.0	24000.0	0.0	0.036395147	0.0
"KI31"	22	14	"Kiriari"	1	70	10	1	22	7	4	200000	80000	0	0	4.0	4.0	2.0	0	1	1	30	"0"	0	0																													1	2	16000	5	200000	0	0	0	0	0	0	4	6000	8	16000	0	0	10	2000	0	0	0	0	2	1	1	2	1	1	2	1	1	"10%"	30	"permitted"	"extension"	"CFA"	2	4	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	11.0	280000.0	0.0	8.0	280000.0	0.0	0.4800693	0.0
"KI31"	22	14	"Kiriari"	1	70	10	1	22	7	4	200000	80000	0	0	4.0	4.0	2.0	0	1	1	30	"0"	0	0																													1	2	16000	5	200000	0	0	0	0	0	0	4	6000	8	16000	0	0	10	2000	0	0	0	0	2	1	1	2	1	1	2	1	1	"40%"	30	"partial"	"cash"	"FDAC"	3	4	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	11.0	280000.0	0.0	8.0	280000.0	0.0	0.4800693	0.0
"KI31"	22	14	"Kiriari"	1	70	10	1	22	7	4	200000	80000	0	0	4.0	4.0	2.0	0	1	1	30	"0"	0	0																													1	2	16000	5	200000	0	0	0	0	0	0	4	6000	8	16000	0	0	10	2000	0	0	0	0	2	1	1	2	1	1	2	1	1	"10%"	15	"partial"	"electricity"	"WRUA"	1	4	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	280000.0	0.0	8.0	280000.0	0.0	0.4800693	0.0
"KI31"	22	14	"Kiriari"	1	70	10	1	22	7	4	200000	80000	0	0	4.0	4.0	2.0	0	1	1	30	"0"	0	0																													1	2	16000	5	200000	0	0	0	0	0	0	4	6000	8	16000	0	0	10	2000	0	0	0	0	2	1	1	2	1	1	2	1	1	"20%"	5	"permitted"	"extension"	"FDAC"	2	4	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	11.0	280000.0	0.0	8.0	280000.0	0.0	0.4800693	0.0
"KI31"	22	14	"Kiriari"	1	70	10	1	22	7	4	200000	80000	0	0	4.0	4.0	2.0	0	1	1	30	"0"	0	0																													1	2	16000	5	200000	0	0	0	0	0	0	4	6000	8	16000	0	0	10	2000	0	0	0	0	2	1	1	2	1	1	2	1	1	"40%"	5	"not permitted"	"cash"	"WRUA"	2	4	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	11.0	280000.0	0.0	8.0	280000.0	0.0	0.4800693	0.0
"KI31"	22	14	"Kiriari"	1	70	10	1	22	7	4	200000	80000	0	0	4.0	4.0	2.0	0	1	1	30	"0"	0	0																													1	2	16000	5	200000	0	0	0	0	0	0	4	6000	8	16000	0	0	10	2000	0	0	0	0	2	1	1	2	1	1	2	1	1	"40%"	15	"not permitted"	"electricity"	"FDAC"	3	4	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	11.0	280000.0	0.0	8.0	280000.0	0.0	0.4800693	0.0
"KI31"	22	14	"Kiriari"	1	70	10	1	22	7	4	200000	80000	0	0	4.0	4.0	2.0	0	1	1	30	"0"	0	0																													1	2	16000	5	200000	0	0	0	0	0	0	4	6000	8	16000	0	0	10	2000	0	0	0	0	2	1	1	2	1	1	2	1	1	"20%"	15	"not permitted"	"water"	"CFA"	1	4	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	280000.0	0.0	8.0	280000.0	0.0	0.4800693	0.0
"KI31"	22	14	"Kiriari"	1	70	10	1	22	7	4	200000	80000	0	0	4.0	4.0	2.0	0	1	1	30	"0"	0	0																													1	2	16000	5	200000	0	0	0	0	0	0	4	6000	8	16000	0	0	10	2000	0	0	0	0	2	1	1	2	1	1	2	1	1	"10%"	30	"permitted"	"water"	"CFA"	1	4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	280000.0	0.0	8.0	280000.0	0.0	0.4800693	0.0
"KI31"	22	14	"Kiriari"	1	70	10	1	22	7	4	200000	80000	0	0	4.0	4.0	2.0	0	1	1	30	"0"	0	0																													1	2	16000	5	200000	0	0	0	0	0	0	4	6000	8	16000	0	0	10	2000	0	0	0	0	2	1	1	2	1	1	2	1	1	"20%"	5	"partial"	"cash"	"WRUA"	3	4	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	11.0	280000.0	0.0	8.0	280000.0	0.0	0.4800693	0.0
"KI30"	24	14	"Kiriari"	0	28	10	1	22	2	2	45000	24000	20000	0	1.25	0.25	1.0	0	1	1	0	"3"	600	0																													1	0	0	2	50000	0	0	1	3000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	1	1	2	0	1	"10%"	30	"permitted"	"extension"	"CFA"	2	5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	4.0	69000.0	20000.0	1.5	89000.0	1.0	0.11438475	0.055555556
"KI30"	24	14	"Kiriari"	0	28	10	1	22	2	2	45000	24000	20000	0	1.25	0.25	1.0	0	1	1	0	"3"	600	0																													1	0	0	2	50000	0	0	1	3000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	1	1	2	0	1	"40%"	30	"partial"	"cash"	"FDAC"	3	4	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	69000.0	20000.0	1.5	89000.0	0.0	0.11438475	0.055555556
"KI30"	24	14	"Kiriari"	0	28	10	1	22	2	2	45000	24000	20000	0	1.25	0.25	1.0	0	1	1	0	"3"	600	0																													1	0	0	2	50000	0	0	1	3000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	1	1	2	0	1	"10%"	15	"partial"	"electricity"	"WRUA"	1	5	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	69000.0	20000.0	1.5	89000.0	1.0	0.11438475	0.055555556
"KI30"	24	14	"Kiriari"	0	28	10	1	22	2	2	45000	24000	20000	0	1.25	0.25	1.0	0	1	1	0	"3"	600	0																													1	0	0	2	50000	0	0	1	3000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	1	1	2	0	1	"20%"	5	"permitted"	"extension"	"FDAC"	2	4	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	69000.0	20000.0	1.5	89000.0	0.0	0.11438475	0.055555556
"KI30"	24	14	"Kiriari"	0	28	10	1	22	2	2	45000	24000	20000	0	1.25	0.25	1.0	0	1	1	0	"3"	600	0																													1	0	0	2	50000	0	0	1	3000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	1	1	2	0	1	"40%"	5	"not permitted"	"cash"	"WRUA"	2	4	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	69000.0	20000.0	1.5	89000.0	0.0	0.11438475	0.055555556
"KI30"	24	14	"Kiriari"	0	28	10	1	22	2	2	45000	24000	20000	0	1.25	0.25	1.0	0	1	1	0	"3"	600	0																													1	0	0	2	50000	0	0	1	3000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	1	1	2	0	1	"40%"	15	"not permitted"	"electricity"	"FDAC"	3	4	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	69000.0	20000.0	1.5	89000.0	0.0	0.11438475	0.055555556
"KI30"	24	14	"Kiriari"	0	28	10	1	22	2	2	45000	24000	20000	0	1.25	0.25	1.0	0	1	1	0	"3"	600	0																													1	0	0	2	50000	0	0	1	3000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	1	1	2	0	1	"20%"	15	"not permitted"	"water"	"CFA"	1	4	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	69000.0	20000.0	1.5	89000.0	0.0	0.11438475	0.055555556
"KI30"	24	14	"Kiriari"	0	28	10	1	22	2	2	45000	24000	20000	0	1.25	0.25	1.0	0	1	1	0	"3"	600	0																													1	0	0	2	50000	0	0	1	3000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	1	1	2	0	1	"10%"	30	"permitted"	"water"	"CFA"	1	5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	4.0	69000.0	20000.0	1.5	89000.0	1.0	0.11438475	0.055555556
"KI30"	24	14	"Kiriari"	0	28	10	1	22	2	2	45000	24000	20000	0	1.25	0.25	1.0	0	1	1	0	"3"	600	0																													1	0	0	2	50000	0	0	1	3000	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	1	1	2	0	1	"20%"	5	"partial"	"cash"	"WRUA"	3	4	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0	69000.0	20000.0	1.5	89000.0	0.0	0.11438475	0.055555556
"KI36"	26	14	"Kiriari"	1	30	10	1	22	2	3	24000	0	0	0	0.4	0.1	1.0	0	0																																		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	2	1	2	0	2	"10%"	30	"permitted"	"extension"	"CFA"	2	4	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	5.0	24000.0	0.0	0.5	24000.0	0.0	0.036395147	0.0
"KI36"	26	14	"Kiriari"	1	30	10	1	22	2	3	24000	0	0	0	0.4	0.1	1.0	0	0																																		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	2	1	2	0	2	"40%"	30	"partial"	"cash"	"FDAC"	3	5	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	24000.0	0.0	0.5	24000.0	1.0	0.036395147	0.0
"KI36"	26	14	"Kiriari"	1	30	10	1	22	2	3	24000	0	0	0	0.4	0.1	1.0	0	0																																		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	2	1	2	0	2	"10%"	15	"partial"	"electricity"	"WRUA"	1	4	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	24000.0	0.0	0.5	24000.0	0.0	0.036395147	0.0
"KI36"	26	14	"Kiriari"	1	30	10	1	22	2	3	24000	0	0	0	0.4	0.1	1.0	0	0																																		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	2	1	2	0	2	"20%"	5	"permitted"	"extension"	"FDAC"	2	4	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0	24000.0	0.0	0.5	24000.0	0.0	0.036395147	0.0
"KI36"	26	14	"Kiriari"	1	30	10	1	22	2	3	24000	0	0	0	0.4	0.1	1.0	0	0																																		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	2	1	2	0	2	"40%"	5	"not permitted"	"cash"	"WRUA"	2	4	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0	24000.0	0.0	0.5	24000.0	0.0	0.036395147	0.0
"KI36"	26	14	"Kiriari"	1	30	10	1	22	2	3	24000	0	0	0	0.4	0.1	1.0	0	0																																		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	2	1	2	0	2	"40%"	15	"not permitted"	"cash"	"WRUA"	2	4	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	5.0	24000.0	0.0	0.5	24000.0	0.0	0.036395147	0.0
"KI36"	26	14	"Kiriari"	1	30	10	1	22	2	3	24000	0	0	0	0.4	0.1	1.0	0	0																																		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	2	1	2	0	2	"20%"	15	"not permitted"	"water"	"CFA"	1	5	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	24000.0	0.0	0.5	24000.0	1.0	0.036395147	0.0
"KI36"	26	14	"Kiriari"	1	30	10	1	22	2	3	24000	0	0	0	0.4	0.1	1.0	0	0																																		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	2	1	2	0	2	"10%"	30	"permitted"	"water"	"CFA"	1	5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	5.0	24000.0	0.0	0.5	24000.0	1.0	0.036395147	0.0
"KI36"	26	14	"Kiriari"	1	30	10	1	22	2	3	24000	0	0	0	0.4	0.1	1.0	0	0																																		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	600	0	0	0	0	1	1	0	2	2	1	2	0	2	"20%"	5	"partial"	"cash"	"WRUA"	3	5	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	24000.0	0.0	0.5	24000.0	1.0	0.036395147	0.0
"KI35"	28	14	"Kiriari"	0	35	10	1	22	4	3	12000	6000	0	0	0.5	0.25	3.0	0	0																															2	1		1	0	0	1	20000	0	0	0	0	0	0	2	6000	4	8000	0	0	8	4000	0	0	2	400	2	1	0	2	2	1	2	0	2	"20%"	15	"permitted"	"cash"	"CFA"	1	4	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	18000.0	0.0	0.75	18000.0	0.0	0.025996534	0.0
"KI35"	28	14	"Kiriari"	0	35	10	1	22	4	3	12000	6000	0	0	0.5	0.25	3.0	0	0																															2	1		1	0	0	1	20000	0	0	0	0	0	0	2	6000	4	8000	0	0	8	4000	0	0	2	400	2	1	0	2	2	1	2	0	2	"10%"	5	"not permitted"	"cash"	"CFA"	2	4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	7.0	18000.0	0.0	0.75	18000.0	0.0	0.025996534	0.0
"KI35"	28	14	"Kiriari"	0	35	10	1	22	4	3	12000	6000	0	0	0.5	0.25	3.0	0	0																															2	1		1	0	0	1	20000	0	0	0	0	0	0	2	6000	4	8000	0	0	8	4000	0	0	2	400	2	1	0	2	2	1	2	0	2	"10%"	30	"not permitted"	"electricity"	"FDAC"	1	1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	18000.0	0.0	0.75	18000.0	0.0	0.025996534	0.0
"KI35"	28	14	"Kiriari"	0	35	10	1	22	4	3	12000	6000	0	0	0.5	0.25	3.0	0	0																															2	1		1	0	0	1	20000	0	0	0	0	0	0	2	6000	4	8000	0	0	8	4000	0	0	2	400	2	1	0	2	2	1	2	0	2	"40%"	15	"partial"	"water"	"FDAC"	3	4	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	7.0	18000.0	0.0	0.75	18000.0	0.0	0.025996534	0.0
"KI35"	28	14	"Kiriari"	0	35	10	1	22	4	3	12000	6000	0	0	0.5	0.25	3.0	0	0																															2	1		1	0	0	1	20000	0	0	0	0	0	0	2	6000	4	8000	0	0	8	4000	0	0	2	400	2	1	0	2	2	1	2	0	2	"20%"	15	"partial"	"electricity"	"WRUA"	3	5	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	7.0	18000.0	0.0	0.75	18000.0	1.0	0.025996534	0.0
"KI35"	28	14	"Kiriari"	0	35	10	1	22	4	3	12000	6000	0	0	0.5	0.25	3.0	0	0																															2	1		1	0	0	1	20000	0	0	0	0	0	0	2	6000	4	8000	0	0	8	4000	0	0	2	400	2	1	0	2	2	1	2	0	2	"10%"	30	"partial"	"extension"	"WRUA"	1	4	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	18000.0	0.0	0.75	18000.0	0.0	0.025996534	0.0
"KI35"	28	14	"Kiriari"	0	35	10	1	22	4	3	12000	6000	0	0	0.5	0.25	3.0	0	0																															2	1		1	0	0	1	20000	0	0	0	0	0	0	2	6000	4	8000	0	0	8	4000	0	0	2	400	2	1	0	2	2	1	2	0	2	"40%"	30	"not permitted"	"extension"	"CFA"	2	1	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	7.0	18000.0	0.0	0.75	18000.0	0.0	0.025996534	0.0
"KI35"	28	14	"Kiriari"	0	35	10	1	22	4	3	12000	6000	0	0	0.5	0.25	3.0	0	0																															2	1		1	0	0	1	20000	0	0	0	0	0	0	2	6000	4	8000	0	0	8	4000	0	0	2	400	2	1	0	2	2	1	2	0	2	"40%"	5	"permitted"	"water"	"FDAC"	2	5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	7.0	18000.0	0.0	0.75	18000.0	1.0	0.025996534	0.0
"KI35"	28	14	"Kiriari"	0	35	10	1	22	4	3	12000	6000	0	0	0.5	0.25	3.0	0	0																															2	1		1	0	0	1	20000	0	0	0	0	0	0	2	6000	4	8000	0	0	8	4000	0	0	2	400	2	1	0	2	2	1	2	0	2	"20%"	5	"permitted"	"electricity"	"WRUA"	3	4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	7.0	18000.0	0.0	0.75	18000.0	0.0	0.025996534	0.0
"MU31"	15	14	"Mutathari"	0	85	10	2	20	10	0	8000	3000	10000	0	2.5	1.0	3.0	0	1	1	10	"0"	0	0	6	7	0	0	0																								1	2	20000	3	60000	0	0	0	0	0	0	0	0	7	28000	0	0	4	1000	0	0	0	0	2	2	0	2	2	1	2	0	1	"10%"	30	"permitted"	"extension"	"CFA"	2	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	11000.0	10000.0	3.5	21000.0	0.0	0.013864818	0.027777778
"MU31"	15	14	"Mutathari"	0	85	10	2	20	10	0	8000	3000	10000	0	2.5	1.0	3.0	0	1	1	10	"0"	0	0	6	7	0	0	0																								1	2	20000	3	60000	0	0	0	0	0	0	0	0	7	28000	0	0	4	1000	0	0	0	0	2	2	0	2	2	1	2	0	1	"40%"	30	"partial"	"cash"	"FDAC"	3	1	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	11000.0	10000.0	3.5	21000.0	0.0	0.013864818	0.027777778
"MU31"	15	14	"Mutathari"	0	85	10	2	20	10	0	8000	3000	10000	0	2.5	1.0	3.0	0	1	1	10	"0"	0	0	6	7	0	0	0																								1	2	20000	3	60000	0	0	0	0	0	0	0	0	7	28000	0	0	4	1000	0	0	0	0	2	2	0	2	2	1	2	0	1	"10%"	15	"partial"	"electricity"	"WRUA"	1	1	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	11000.0	10000.0	3.5	21000.0	0.0	0.013864818	0.027777778
"MU31"	15	14	"Mutathari"	0	85	10	2	20	10	0	8000	3000	10000	0	2.5	1.0	3.0	0	1	1	10	"0"	0	0	6	7	0	0	0																								1	2	20000	3	60000	0	0	0	0	0	0	0	0	7	28000	0	0	4	1000	0	0	0	0	2	2	0	2	2	1	2	0	1	"20%"	5	"permitted"	"extension"	"FDAC"	2	3	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	11000.0	10000.0	3.5	21000.0	0.0	0.013864818	0.027777778
"MU31"	15	14	"Mutathari"	0	85	10	2	20	10	0	8000	3000	10000	0	2.5	1.0	3.0	0	1	1	10	"0"	0	0	6	7	0	0	0																								1	2	20000	3	60000	0	0	0	0	0	0	0	0	7	28000	0	0	4	1000	0	0	0	0	2	2	0	2	2	1	2	0	1	"40%"	5	"not permitted"	"cash"	"WRUA"	2	2	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	11000.0	10000.0	3.5	21000.0	0.0	0.013864818	0.027777778
"MU31"	15	14	"Mutathari"	0	85	10	2	20	10	0	8000	3000	10000	0	2.5	1.0	3.0	0	1	1	10	"0"	0	0	6	7	0	0	0																								1	2	20000	3	60000	0	0	0	0	0	0	0	0	7	28000	0	0	4	1000	0	0	0	0	2	2	0	2	2	1	2	0	1	"40%"	15	"not permitted"	"electricity"	"FDAC"	3	4	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	11000.0	10000.0	3.5	21000.0	0.0	0.013864818	0.027777778
"MU31"	15	14	"Mutathari"	0	85	10	2	20	10	0	8000	3000	10000	0	2.5	1.0	3.0	0	1	1	10	"0"	0	0	6	7	0	0	0																								1	2	20000	3	60000	0	0	0	0	0	0	0	0	7	28000	0	0	4	1000	0	0	0	0	2	2	0	2	2	1	2	0	1	"20%"	15	"not permitted"	"water"	"CFA"	1	1	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	11000.0	10000.0	3.5	21000.0	0.0	0.013864818	0.027777778
"MU31"	15	14	"Mutathari"	0	85	10	2	20	10	0	8000	3000	10000	0	2.5	1.0	3.0	0	1	1	10	"0"	0	0	6	7	0	0	0																								1	2	20000	3	60000	0	0	0	0	0	0	0	0	7	28000	0	0	4	1000	0	0	0	0	2	2	0	2	2	1	2	0	1	"10%"	30	"permitted"	"water"	"CFA"	1	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	10.0	11000.0	10000.0	3.5	21000.0	0.0	0.013864818	0.027777778
"MU31"	15	14	"Mutathari"	0	85	10	2	20	10	0	8000	3000	10000	0	2.5	1.0	3.0	0	1	1	10	"0"	0	0	6	7	0	0	0																								1	2	20000	3	60000	0	0	0	0	0	0	0	0	7	28000	0	0	4	1000	0	0	0	0	2	2	0	2	2	1	2	0	1	"20%"	5	"partial"	"cash"	"WRUA"	3	5	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	11000.0	10000.0	3.5	21000.0	1.0	0.013864818	0.027777778
"MU21"	11	14	"Mutathari"	1	48	10	1	22	2	2	25000	14000	36000	0	2.0	0.25	1.0	0	1	1	30	"0"	0	0	6	7	0	0	3000																								1	0	0	2	40000	0	0	0	0	0	0	0	0	4	20000	0	0	4	1200	0	0	0	0	2	2	0	2	2	1	2	0	2	"20%"	5	"not permitted"	"water"	"FDAC"	1	1	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	39000.0	36000.0	2.25	75000.0	0.0	0.06239168	0.1
"MU21"	11	14	"Mutathari"	1	48	10	1	22	2	2	25000	14000	36000	0	2.0	0.25	1.0	0	1	1	30	"0"	0	0	6	7	0	0	3000																								1	0	0	2	40000	0	0	0	0	0	0	0	0	4	20000	0	0	4	1200	0	0	0	0	2	2	0	2	2	1	2	0	2	"10%"	5	"permitted"	"cash"	"CFA"	3	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	4.0	39000.0	36000.0	2.25	75000.0	0.0	0.06239168	0.1
