year	fips_state	s_black	SenElection	presyear	college	college_diff	pci_0000	prior_ue	partyspending	priorue_diff	spending_diff	share_open	share_qual_out2	open_all_share	quality_share_new	outparty_spend	share_open_diff	open_all_share_diff	share_qual_out2_diff	quality_share_diff	outparty_spend_diff	s_black_diff	pci0000_diff	senelec_diff	incparty	GubElection	vep	uerate
1982	39	0.09972021728754044	0	0.0	0.13740079	0.09758401	2.5590718	9.6	0.0	3.1000004		0.09090909	0.3	0.0	0.2631579	0.0	0.09090909	0.0	0.0	0.0022883415		0.008720219	-0.17431831	0.0	1.0	1	0.44	0.127
1982	40	0.06769929826259613	1	0.0	0.13276652	0.08947344	2.6362677	3.7	0.0038756747	-1.3		0.0	0.0	0.0	0.16666667	0.0019378373	-0.2	0.0	-0.25	0.0		6.992966E-4	0.21307755	0.0	0.0	1	0.38	0.062
1982	41	0.014224271290004253	1	0.0	0.17015342	0.119592644	2.4800909	9.8	0.0	2.3000002		0.0	1.0	0.0	0.25	0.0	0.0	0.0	1.0	0.25		0.001224271	-0.29487896	0.0	1.0	1	0.55	0.116000004
1982	42	0.08810917288064957	0	0.0	0.1375893	0.10004667	2.6505468	8.5	0.0	0.8000002		0.07692308	0.16666667	0.0	0.1904762	0.0	-0.04072398	-0.04	-0.03333333	0.030476198		0.00210917	-0.07591319	0.0	1.0	1	0.42	0.113000005
1982	44	0.028887594118714333	1	0.0	0.1463645	0.10613931	2.5746894	8.0	0.0	0.3000002		0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0		0.0018875934	0.054809332	0.0	0.0	1	0.5	0.094
1982	45	0.3036590814590454	1	0.0	0.108552635	0.07007742	2.0253925	8.0	0.0029608812	1.3000002		0.0	0.25	0.0	0.2	0.0	-0.2	0.0	0.25	0.2		-0.0013409257	-0.053937435	0.0	0.0	1	0.3	0.107
1982	46	0.0031153729651123285	1	0.0	0.13579512	0.09873202	2.219052	4.8	0.09344225	1.3000002						0.0						1.1537294E-4	-0.19060779	0.0	1.0	1	0.57	0.055
1982	47	0.15787172317504883	1	0.0	0.109375	0.07533349	2.1632745	9.0	0.0	2.6		0.0	0.0	0.0	0.0	0.0	-0.2	0.0	0.0	0.0		-0.0041282773	-0.10118532	0.0	1.0	1	0.38	0.117
1982	48	0.11980589479207993	1	0.0	0.15943189	0.1127784	2.669511	5.3	0.002835547	-0.099999905		0.2	0.25	0.0	0.33333334	0.0	-0.16363637	-0.041666668	0.17857143	0.2916667		-0.0101941	0.0770309	0.0	1.0	1	0.31	0.069
1982	49	0.006632959935814142	0	0.0	0.199012	0.13883169	2.220614	6.5	0.0	1.1999998		0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0		6.329599E-4	-0.10753608	0.0		0	0.55	0.083000004
1982	50	0.002322779968380928	0	0.0	0.13614263	0.08266336	2.3033876	5.8	0.0	-1.2999997		0.0	0.0	0.0	0.0	0.0		0.0		0.0		3.2277987E-4	3.1781197E-4	0.0	1.0	1	0.45	0.072
1982	51	0.18864771723747253	1	0.0	0.19683835	0.14380209	2.6985154	5.8	1.4084174E-4	0.3000002		0.22222222	0.85714287	0.0	0.875	0.0	0.22222222	0.0	0.60714287	0.675		6.477237E-4	0.050265312	0.0		0	0.36	0.074
1982	53	0.02555663324892521	0	0.0	0.18856065	0.13389844	2.7743728	9.3	4.8935506E-4	0.9000006		0.0	0.5	0.0	0.5714286	4.8935506E-4	-0.2	0.0	0.5	0.2857143		0.0045566335	-0.13622713	0.0		0	0.46	0.118
1982	54	0.033360447734594345	1	0.0	0.0848991	0.05570795	2.0838475	10.7	0.0	4.0		0.5	1.0	0.25	0.5	0.0	0.5	0.25	0.75	0.25		-0.004639551	-0.116262436	0.0		0	0.4	0.143
1982	55	0.03892436623573303	0	0.0	0.16767922	0.1256618	2.582052	7.9	0.0	2.8000002		0.0	0.25	0.0	0.125	0.0	0.0	0.0	0.10714285	-0.097222224		0.009924367	-0.13945794	0.0	1.0	1	0.47	0.103
1982	56	0.006964011117815971	1	0.0	0.19386746	0.1425057	2.9782953	4.2	0.019444944	0.7999997		0.0	0.0	0.0	0.0	0.019444944	-1.0	-1.0		0.0		-3.59891E-5	-0.11248469	0.0	0.0	1	0.49	0.061
1984	1	0.2558581531047821	1	1.0	0.11604585	0.027592458	2.2280295	12.8	0.16842642	6.0	0.15644613	0.5	0.0	0.14285715	0.16666667	0.014059872	0.5	0.14285715	0.0	0.023809522	0.0068716994	-0.0071418583	0.1834352	0.0		0	0.51	0.102
1984	2	0.03421168401837349	1	1.0	0.16339067	0.0042833984	4.019032	10.0	0.26761663	0.8999996	0.26761663	0.0	0.0	0.0	0.0	0.047124837		0.0		0.0	0.047124837	0.005211685	0.10621452	0.0		0	0.61	0.099
1984	4	0.027282241731882095	0	1.0	0.1469534	-0.033329815	2.6530378	9.2	0.091170825	4.1	0.061917223	0.0	0.0	0.0	0.2	0.023940107	0.0	0.0	0.0	0.2	-0.0053134933	-0.0027177576	0.17496347	-1.0		0	0.48	0.05
1984	5	0.1631469875574112	1	1.0	0.102564104	-0.008415826	2.172909	9.8	0.102150634	3.7000003	0.102150634	0.5	0.0	0.0	0.0	0.009263271	0.5	0.0	0.0	-0.25	0.009263271	-0.01985301	0.20774686	0.0		1	0.53	0.083000004
1984	6	0.07684078067541122	0	1.0	0.19761103	0.001319766	3.2974918	9.9	0.08847691	3.6999998	0.08155709	0.0	0.23529412	0.0	0.15555556	0.027439684	-0.04	0.0	0.11029412	0.039276488	0.024820585	0.0068407804	0.18082452	-1.0		0	0.57	0.078
1984	8	0.03518902137875557	1	1.0	0.2160414	0.0056651235	3.03971	7.2	0.1265479	2.6	0.10081184	0.0	0.0	0.0	0.0	0.012191035	0.0	0.0	-1.0	-0.6	-0.013545027	0.005189022	0.24024892	0.0		0	0.57	0.054
1984	9	0.06971382349729538	0	1.0	0.22954726	0.0033911914	3.6255212	5.9	0.31750908	0.7000003	0.30467102	0.0	0.0	0.0	0.5	0.035484057	-0.4	0.0	-0.33333334	0.3333333	0.022646002	0.009713825	0.40616703	-1.0		0	0.64	0.045
1984	10	0.16178840398788452	1	1.0	0.18122065	0.03234847	3.0560806	7.5	0.5344574	0.5999999	0.5344574			0.0	0.0	0.0		0.0		-1.0	0.0	0.018788397	0.24564552	1.0		1	0.58	0.062
1984	12	0.13780929148197174	0	1.0	0.135716	0.010082498	2.842644	8.6	0.033101976	2.6000004	-0.0035091415	0.0	0.0	0.0	0.10526316	0.0204248	-0.083333336	0.0	-0.09090909	0.03859649	0.00482405	-0.018190712	0.250386	-1.0		0	0.52	0.066
1984	13	0.268059104681015	1	1.0	0.14793244	0.0146974325	2.5173087	7.6	0.056154616	2.4	0.05497829	0.0	1.0	0.0	0.1	0.0103835035	-0.11111111	0.0	1.0	0.1	0.0103835035	0.009059101	0.32038236	0.0		0	0.43	0.061
1984	15	0.018334368243813515	0	1.0	0.1957672	0.021649554	3.089443	5.9	0.08630149	0.20000029	0.03902074			0.0	0.0	0.007197015		0.0		0.0	-0.040083736	0.0083343685	0.11230469	-1.0		0	0.48	0.054
1984	16	0.0028720200061798096	1	1.0	0.14542611	0.030322239	2.2769334	8.9	0.07176729	3.1999998	0.05142489	0.0	0.0	0.0	0.0	0.006109318		0.0		-0.5	-0.014233086	-1.2798002E-4	0.020171642	0.0		0	0.62	0.074
1984	17	0.14654219150543213	1	1.0	0.19423527	0.029982865	3.058505	11.7	0.17865959	6.1	0.15967262	0.2	0.25	0.045454547	0.21052632	0.010987942	0.0	0.045454547	0.25	0.16885965	-0.0013574399	0.018542185	0.18967152	0.0		0	0.61	0.091000006
1984	18	0.07549582421779633	0	1.0	0.11814556	0.019986056	2.5699425	11.1	0.026522342	4.7000003	0.0041046347	0.0	0.2	0.1	0.22222222	0.0061514736	0.0	0.009090908	-0.085714296	-0.14141415	-0.016266234	0.006495826	0.1260972	-1.0		1	0.57	0.084
1984	19	0.014492375776171684	1	1.0	0.1316156	-0.022521779	2.6555243	8.3	0.17495464	3.9	0.1457122	0.0	0.33333334	0.0	0.2	0.034300625	0.0	0.0	-0.33333334	-0.3	0.00505819	0.0024923757	0.15419507	0.0		0	0.64	0.073
1984	20	0.053457342088222504	1	1.0	0.16536662	0.008161381	2.8242013	6.0	0.07585818	2.9	0.07559451	0.33333334	0.0	0.0	0.0	0.034709368	0.33333334	-0.2	0.0	-0.2	0.034445688	0.0064573437	0.22724009	0.0		0	0.58	0.05
1984	21	0.07082895189523697	1	1.0	0.12054208	0.007262945	2.2870457	11.3	0.052994624	5.6000004	0.010169759	0.0	0.0	0.0	0.0	0.027984215	0.0	0.0	0.0	-0.14285715	0.0024932232	-0.001171045	0.16725206	0.0		0	0.52	0.091000006
1984	22	0.29446062445640564	1	1.0	0.12508361	0.008649409	2.402716	11.8	0.06065923	5.4	0.04781693	0.0	1.0	0.0	1.0	0.013346101	-0.16666667	0.0	1.0	1.0	0.005057808	-0.0035393834	0.1119864	0.0		0	0.57	0.099
1984	23	0.0030062419828027487	1	1.0	0.15873016	0.05623559	2.409554	8.1	0.17950003	1.6000004	0.11611708	0.0	0.5	0.0	0.5	0.043860797		0.0		0.0	-0.006453503	6.2419567E-6	0.23222446	1.0		0	0.66	0.06
1984	24	0.22703905403614044	0	1.0	0.23122765	0.029614747	3.253561	7.4	0.071056455	1.5999999	0.049461965	0.0	0.0	0.0	0.125	0.04908318	0.0	0.0	-0.33333334	-0.25	0.045115408	0.04903905	0.33651948	-1.0		0	0.54	0.051
1984	25	0.03852668032050133	1	1.0	0.21291718	0.03203121	3.2407136	7.0	0.0659351	1.5	0.0659351	0.0	0.0	0.0	0.1	0.04120507	-0.1	-0.083333336	0.0	0.016666666	0.04120507	0.007526681	0.47887826	1.0		0	0.6	0.048
1984	26	0.1292557716369629	1	1.0	0.121906266	-0.002885744	2.8157053	14.7	0.16332595	6.7999997	0.12736809	0.16666667	0.0	0.0	0.0	0.017148355	0.012820512	0.0	-0.09090909	-0.10526316	-0.018809503	0.017255768	0.12677002	1.0		0	0.59	0.11399999
1984	27	0.012837435118854046	1	1.0	0.15393387	0.0032642186	2.952885	7.9	0.05545088	3.6	0.0381594	0.0	0.33333334	0.0	0.25	0.033909	-0.25	0.0	0.33333334	0.125	0.01661752	0.0038374355	0.28014946	1.0		0	0.7	0.063
1984	28	0.3519390821456909	1	1.0	0.123796426	-0.0055895373	1.943102	12.6	0.16223449	6.9000006	0.069358155	0.0	0.5	0.0	0.4	0.011862062	0.0	0.0	0.5	0.4	-0.004352007	-0.01906091	0.11276543	1.0		0	0.53	0.108
1984	29	0.1044168770313263	0	1.0	0.12597547	-0.0041414797	2.696098	9.8	0.19800676	5.1000004	0.1682983	0.0	0.0	0.0	0.11111111	0.021551074	-0.125	0.0	-0.14285715	-0.08888889	-0.001679711	0.0014168769	0.26474237	-1.0		1	0.59	0.071
1984	30	0.0022092571016401052	1	1.0	0.1724359	0.022029385	2.4072747	8.5	0.19199146	3.1	0.19199146	0.0	1.0	0.0	0.5	0.027357299	0.0	0.0	0.0	0.0	0.027357299	-7.907429E-4	0.045735598	1.0		1	0.66	0.078
1984	31	0.03054225817322731	1	1.0	0.13560607	-0.010750726	2.702149	5.7	0.1567443	2.8999999	0.13923658	0.0	0.0	0.0	0.0	0.0243805	-1.0	-0.33333334		0.0	0.0068727843	0.0035422575	0.31003904	1.0		0	0.57	0.044
1984	32	0.06396432965993881	0	1.0	0.12897016	-0.013742894	3.0048974	10.2	0.11735154	5.1	0.11735154	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0069643296	-0.046708584	-1.0		0	0.44	0.077
1984	33	0.00469688605517149	1	1.0	0.17600787	0.0037256032	2.9953651	5.7	0.10745384	2.4999998	0.07976475	0.0	1.0	0.5	1.0	0.0230777	0.0	0.5	0.0	0.5	-0.0046113823	6.9688587E-4	0.43054247	0.0		1	0.54	0.043
1984	34	0.1255846917629242	1	1.0	0.21705426	0.04029882	3.4203734	8.0	0.0658716	1.0999999	0.008042559	0.2	0.25	0.0	0.23076923	0.016753871	0.1	0.0	-0.19444445	-0.03589745	-0.03087604	0.018584691	0.36955142	1.0		0	0.61	0.062
1984	35	0.017707502469420433	1	1.0	0.19025876	0.044782713	2.3277023	9.4	0.1786466	2.8999996	0.1786466	0.0	1.0	0.0	0.6666667	0.021321267	-1.0	-0.5		0.6666667	0.021321267	-0.0012924969	0.15089536	1.0		0	0.54	0.08
1984	36	0.13702061772346497	0	1.0	0.1786167	0.025746703	3.258949	8.7	0.0832941	1.5	-0.029874034	0.071428575	0.15384616	0.0	0.09677419	0.05144315	-0.005494505	0.0	-0.09615384	-0.08271299	-0.0323448	0.018020615	0.3886783	-1.0		0	0.56	0.071
1984	37	0.2242615520954132	1	1.0	0.13240556	0.004921317	2.4391866	8.8	0.13320781	4.0	0.12699227	0.5	0.0	0.0	0.3	0.02071551	0.5	0.0	-0.22222222	0.027272731	0.014499969	0.0012615472	0.30105042	0.0		1	0.48	0.068
1984	38	0.003785714041441679	0	1.0	0.15466101	0.01360032	2.542175	5.9	0.16101727	1.9000001	0.114612624			0.0	0.0	0.027923856		-1.0		0.0	-0.018480793	-2.1428615E-4	0.4795518	-1.0		1	0.64	0.054
1984	39	0.09972021728754044	0	1.0	0.13214894	0.0022191107	2.7844152	12.2	0.1784404	6.2999997	0.16434689	0.0	0.09090909	0.0	0.1904762	0.026302954	-0.1	0.0	-0.020202018	0.060041413	0.02589346	0.008720219	0.16576672	-1.0		0	0.59	0.094
1984	40	0.06769929826259613	1	1.0	0.12429022	-0.030458383	2.614702	8.7	0.059679344	5.3999996	-0.08534406	0.0	0.0	0.0	0.33333334	0.018426033	-0.2	0.0	-0.25	0.0	-0.12659737	6.992966E-4	0.13584375	0.0		0	0.54	0.07
1984	41	0.014224271290004253	1	1.0	0.16261399	-0.0014125854	2.6546955	10.9	0.13199778	4.2	0.08389386	0.0	0.5	0.0	0.6	0.03353763	-0.25	0.0	0.16666666	0.35000002	-0.014566291	0.001224271	0.019324541	0.0		0	0.64	0.094
1984	42	0.08810917288064957	0	1.0	0.1499199	0.033896603	2.790839	11.6	0.088589534	4.8	0.06484468	0.0	0.2	0.0	0.13636364	0.013093723	-0.13333334	0.0	-0.030769229	-0.103636354	0.0017888648	0.00210917	0.16748738	-1.0		0	0.55	0.091000006
1984	44	0.028887594118714333	1	1.0	0.1483996	0.01350224	2.8242013	8.4	0.14194782	2.0999994	0.11098319	0.0	0.0	0.0	0.0	0.014948756	0.0	0.0	0.0	0.0	-0.016015872	0.0018875934	0.30405927	1.0		1	0.59	0.055999998
1984	45	0.3036590814590454	1	1.0	0.11136891	-0.005424984	2.258698	9.7	0.0918543	4.7999997	0.03668227	0.0	0.0	0.0	0.16666667	0.014004886	-0.25	-0.16666667	-0.33333334	-0.16666667	-0.005155636	-0.0013409257	0.23735857	0.0		0	0.42	0.067
1984	46	0.0031153729651123285	1	1.0	0.14108911	0.0058499724	2.4081037	5.3	0.18784027	1.9000001	0.18784027			0.0	0.0	0.027498016		-0.5		-0.5	0.027498016	1.1537294E-4	0.30367398	0.0		0	0.64	0.045
1984	47	0.15787172317504883	1	1.0	0.11289199	-0.017801076	2.365002	11.6	0.06158919	5.5000005	0.056022394	0.0	0.0	0.0	0.0	0.023521366	0.0	0.0	0.0	0.0	0.023521366	-0.0041282773	0.21536899	1.0		0	0.5	0.093
1984	48	0.11980589479207993	1	1.0	0.17340922	0.028481692	2.771982	7.9	0.07754478	3.4	0.03523792	0.33333334	0.0	0.0	0.3043478	0.022805847	0.23333335	0.0	-0.11111111	0.22101447	0.022805847	-0.0101941	0.19304967	1.0		0	0.51	0.062
1984	49	0.006632959935814142	0	1.0	0.1923921	0.0136356205	2.3562987	9.0	0.0720712	4.6	0.05637355	0.33333334	0.0	0.0	0.0	0.009261229	0.33333334	0.0	-1.0	-1.0	-0.0064364234	6.329599E-4	0.13742399	-1.0		1	0.63	0.065
1984	50	0.002322779968380928	0	1.0	0.17958067	0.014247343	2.481874	6.7	0.31437793	1.6999998	0.22443748	0.0	0.0	0.0	0.0	0.025155665		0.0		0.0	-0.0647848	3.2277987E-4	0.23504138	-1.0		1	0.61	0.049000002
1984	51	0.18864771723747253	1	1.0	0.21194379	0.02107668	2.9628317	6.3	0.06703154	1.6000004	0.041584514	0.16666667	0.2	0.0	0.33333334	0.032513067	-0.08333333	0.0	-0.13333334	0.13333334	0.0070660394	6.477237E-4	0.3219738	1.0		0	0.52	0.051
1984	53	0.02555663324892521	0	1.0	0.1797671	-4.5268238E-4	2.895278	11.0	0.16163787	4.3	0.1384042	0.33333334	0.0	0.0	0.2857143	0.041360863	0.33333334	0.0	-0.33333334	0.0	0.018127201	0.0045566335	0.07073307	-1.0		1	0.61	0.092
1984	54	0.033360447734594345	1	1.0	0.08506363	0.0052435026	2.1457632	17.4	0.099938445	10.5	0.0952296			0.0	0.5	0.015311107		0.0		0.5	0.010602266	-0.004639551	0.038197994	1.0		1	0.53	0.147
1984	55	0.03892436623573303	0	1.0	0.17001255	0.009702653	2.7170687	9.8	0.047614012	5.3	0.027950719	0.0	0.0	0.0	0.0	0.024516642	0.0	0.0	-0.5	-0.5555556	0.004853349	0.009924367	0.08195901	-1.0		0	0.65	0.073
1984	56	0.006964011117815971	1	1.0	0.16033365	-0.018186972	2.7800634	8.0	0.13905084	5.4	0.13905084	0.0	0.0	0.0	0.0	0.016700782		0.0		0.0	0.016700782	-3.59891E-5	-0.26866817	1.0		0	0.56	0.063
1986	1	0.2558581531047821	1	0.0	0.13831776	0.036252864	2.3729951	8.7	0.027822563	-1.1000004	0.027822563	0.0	0.0	0.0	0.0	0.0031790175	0.0	0.0	-0.6666667	-0.2857143	0.0031790175	0.0	0.33109236	0.0	0.0	1	0.43	0.091000006
1986	2	0.03421168401837349	1	0.0	0.19330199	0.014538556	3.8645642	9.6	0.16723369	0.5	0.16723369	0.0	0.0	0.0	0.0	0.02791602	0.0	0.0	0.0	0.0	0.02791602	0.0	-0.33414292	0.0	0.0	1	0.51	0.11
1986	4	0.027282241731882095	1	0.0	0.1798623	0.027688399	2.8159673	6.3	0.092171654	0.10000038	0.092171654	0.5	0.0	0.0	0.0	0.011370254	0.16666666	0.0	0.0	-0.2	0.011370254	0.0	0.3880844	1.0	0.0	1	0.37	0.069
1986	5	0.1631469875574112	1	0.0	0.118819185	0.034540415	2.283615	8.5	0.009029004	0.0	0.009029004	0.0	0.0	0.0	0.0	2.6751737E-4	0.0	0.0	-0.5	-0.25	2.6751737E-4	0.0	0.28744984	0.0	0.0	1	0.41	0.085
1986	6	0.07684078067541122	1	0.0	0.225694	0.036444023	3.4428074	7.2	0.008696959	-0.20000029	0.0059359623	0.16666667	0.06666667	0.022222223	0.071428575	0.0	0.049019612	0.022222223	-0.20000002	-0.10634921	-0.0027609968	0.0	0.37682986	1.0	1.0	1	0.43	0.068
1986	8	0.03518902137875557	1	0.0	0.2176259	0.0035398155	3.0866618	6.0	0.10209189	0.4000001	0.10209189	0.25	0.33333334	0.0	0.25	0.013638052	0.25	0.0	0.33333334	-0.08333334	0.013638052	0.0	0.20765018	0.0	0.0	1	0.46	0.075
1986	9	0.06971382349729538	1	0.0	0.23380035	0.009532571	3.9081738	4.6	0.073633775	-1.5	0.06472255	0.0	0.33333334	0.0	0.16666667	0.016109353	0.0	0.0	0.33333334	0.0	0.014129082	0.0	0.5952132	1.0	0.0	1	0.42	0.038
1986	10	0.16178840398788452	0	0.0	0.17455897	0.0054485053	3.258743	5.0	0.003772643	-2.9	0.003772643			0.0	0.0	0.0026947448		0.0		-1.0	0.0026947448	0.0	0.42881584	-1.0		0	0.35	0.039
1986	12	0.13780929148197174	1	0.0	0.15216586	0.019851	3.023408	6.1	0.15726207	-0.7000003	0.15726207	0.0	0.14285715	0.0	0.055555556	0.005857575	-0.25	0.0	-0.85714287	-0.049707603	0.005857575	0.0	0.41703677	1.0	0.0	1	0.41	0.059
1986	13	0.268059104681015	1	0.0	0.14128596	0.0036119968	2.7338555	6.3	0.086841024	-0.19999981	0.08457888	0.0	0.0	0.0	0.0	0.008048923	0.0	0.0	-1.0	-0.1	0.008048923	0.0	0.493608	0.0	0.0	1	0.28	0.059
1986	15	0.018334368243813515	1	0.0	0.19942197	-0.02595514	3.1996148	5.1	0.093352094	0.0	0.093352094			0.5	0.0	0.01372825		0.5		0.0	0.01372825	0.0	0.348269	1.0	0.0	1	0.47	0.045
1986	16	0.0028720200061798096	1	0.0	0.14671814	0.011346966	2.3128846	7.8	0.30258158	0.20000029	0.30258158	0.0	1.0	0.0	0.5	0.08371849	0.0	0.0	1.0	0.5	0.08371849	0.0	0.16612005	0.0	0.0	1	0.58	0.081
1986	17	0.14654219150543213	1	0.0	0.19542168	0.02000098	3.2028165	9.1	0.05467611	0.6000004	0.05467611	0.22222222	0.0	0.045454547	0.0	2.9542713E-5	0.1388889	0.045454547	-0.18181819	-0.09090909	2.9542713E-5	0.0	0.3316362	0.0	1.0	1	0.4	0.083000004
1986	18	0.07549582421779633	1	0.0	0.13500993	0.021395825	2.698889	7.7	0.09987088	-1.9000006	0.09987088	0.2	0.0	0.1	0.22222222	0.0012452728	0.2	0.1	-0.4	-0.07777779	0.0012452728	0.0	0.31763577	1.0		0	0.39	0.068
1986	19	0.014492375776171684	1	0.0	0.137538	-0.014360726	2.748785	7.9	0.14275521	1.0	0.124421924	0.25	0.0	0.0	0.0	0.0	0.25	0.0	-0.6666667	-0.6666667	0.0	0.0	0.24192119	0.0	1.0	1	0.45	0.068
1986	20	0.053457342088222504	1	0.0	0.19070134	0.011988074	2.938153	5.1	0.049193826	0.7999997	0.049193826	0.0	0.0	0.0	0.2	0.0	-0.25	0.0	-0.6666667	-0.2	0.0	0.0	0.24833894	0.0	0.0	1	0.48	0.054
1986	21	0.07082895189523697	1	0.0	0.10543131	-0.023021735	2.321528	9.1	0.019561194	0.40000057	0.019561194	0.33333334	0.0	0.0	0.0	0.0	0.33333334	0.0	-0.33333334	-0.2857143	0.0	0.0	0.1902473	0.0		0	0.25	0.092
1986	22	0.29446062445640564	1	0.0	0.12366548	0.00534229	2.356887	11.5	0.10930334	3.1000004	0.10930334	0.5	0.0	0.0	0.0	0.022959612	0.5	0.0	-1.0	0.0	0.022959612	0.0	6.225109E-4	0.0		0	0.45	0.125
1986	23	0.0030062419828027487	0	0.0	0.13990067	0.012284189	2.6334746	5.4	0.17453448	-1.6999998	0.17453448	0.5	1.0	0.5	1.0	0.002861221	0.0	0.5	0.0	0.5	0.002861221	0.0	0.42446256	-1.0	0.0	1	0.5	0.051999997
1986	24	0.22703905403614044	1	0.0	0.21428572	-0.024755776	3.522562	4.7	0.045523074	-2.4	0.04258242	0.5	0.0	0.0	0.0	0.0065188245	0.5	0.0	-1.0	-0.375	0.0035781695	0.0	0.54761314	1.0	0.0	1	0.35	0.046
1986	25	0.03852668032050133	0	0.0	0.2404359	0.030554473	3.5365093	4.1	0.01493416	-2.4	0.01493416	0.0	0.0	0.0	0.0	0.0034054788	0.0	0.0	0.0	-0.09090909	0.0034054788	0.0	0.6601751	-1.0	0.0	1	0.39	0.04
1986	26	0.1292557716369629	0	0.0	0.15532826	0.011739969	3.0487487	10.1	0.06574198	-2.3999996	0.06574198	0.14285715	0.16666667	0.0	0.1764706	0.0047297473	0.14285715	0.0	-0.11904763	0.009803921	0.0047297473	0.0	0.47807527	-1.0	0.0	1	0.37	0.088999994
1986	27	0.012837435118854046	0	0.0	0.17417163	0.0035324097	3.1057165	6.0	0.036239225	0.3000002	0.036239225	0.0	0.33333334	0.0	0.375	2.520402E-4	0.0	0.0	-0.46666667	-0.125	2.520402E-4	0.0	0.42504978	-1.0	0.0	1	0.47	0.055999998
1986	28	0.3519390821456909	0	0.0	0.11695502	-0.01333148	1.9985805	10.8	0.026996821	2.0	0.026996821	0.0	0.0	0.0	0.0	0.0016528666	0.0	0.0	0.0	0.0	0.0016528666	0.0	0.16216207	-1.0		0	0.29	0.12100001
1986	29	0.1044168770313263	1	0.0	0.15584415	0.03546921	2.8427618	6.4	0.08090062	-1.0999999	0.07095767	0.0	0.0	0.0	0.22222222	0.004197283	0.0	0.0	-1.0	-0.33333337	0.004197283	0.0	0.36367512	1.0		0	0.4	0.062
1986	30	0.0022092571016401052	0	0.0	0.20013432	0.026249379	2.426034	7.7	0.03960643	0.8999996	0.03960643	0.0	0.0	0.0	0.0	0.017167937	0.0	0.0	0.0	0.0	0.017167937	0.0	0.054820776	-1.0		0	0.56	0.076
1986	31	0.03054225817322731	0	0.0	0.14436886	0.005205363	2.795734	5.1	0.045913585	1.0999999	0.045913585	0.0	0.33333334	0.0	0.33333334	0.0021863612	0.0	0.0	0.0	0.0	0.0021863612	0.0	0.26098108	-1.0	0.0	1	0.5	0.049000002
1986	32	0.06396432965993881	1	0.0	0.14401622	0.00855805	3.1414685	8.0	0.31021154	0.8000002	0.31021154	0.0	1.0	0.5	1.0	0.018968094		-0.5		1.0	0.018968094	0.0	0.21783519	1.0	0.0	1	0.37	0.066
1986	33	0.00469688605517149	1	0.0	0.14488348	-0.04575777	3.3039243	3.7	0.11364976	-1.6000001	0.11364976	0.0	0.5	0.0	0.5	0.012914746	0.0	0.0	-0.5	-0.5	0.012914746	0.0	0.6312895	0.0	1.0	1	0.33	0.025
1986	34	0.1255846917629242	0	0.0	0.21262534	0.028488368	3.65732	5.6	0.05467499	-1.9000001	0.033622574	0.0	0.16666667	0.0	0.21428572	0.0	0.0	0.0	0.0	0.07142857	0.0	0.0	0.53444934	-1.0		0	0.29	0.05
1986	35	0.017707502469420433	0	0.0	0.16890292	-0.0076134056	2.3999074	8.6	0.14826223	1.2000003	0.14219491	0.0	0.5	0.0	0.6666667	0.0	0.0	0.0	-0.5	0.0	-0.0060673156	0.0	0.18754864	-1.0	0.0	1	0.4	0.092
1986	36	0.13702061772346497	1	0.0	0.19424744	0.028082028	3.5031145	6.6	0.051319405	-0.9000001	0.051319405	0.06666667	0.21428572	0.0	0.12903225	2.8832925E-5	-0.01025641	0.0	0.047619045	0.011385195	2.8832925E-5	0.0	0.5310662	1.0	0.0	1	0.35	0.062
1986	37	0.2242615520954132	1	0.0	0.14612918	0.0019667447	2.630921	5.7	0.20023048	-0.9000001	0.19971733	0.2	0.5	0.0	0.44444445	0.0036940556	0.2	0.0	0.0	0.08080807	0.0031809078	0.0	0.46429968	0.0		0	0.34	0.053000003
1986	38	0.003785714041441679	1	0.0	0.1442242	0.0026496053	2.558631	5.7	0.2837625	0.8999996	0.21825904			0.0	0.0	0.100714654		0.0		-1.0	0.100714654	0.0	0.10241294	1.0		0	0.61	0.059
1986	39	0.09972021728754044	1	0.0	0.16411428	0.02671349	2.921652	8.9	0.019439299	-0.70000076	0.019439299	0.1	0.11111111	0.0	0.10526316	0.0010098338	0.009090908	0.0	-0.1888889	-0.13283208	0.0010098338	0.0	0.3625803	1.0	0.0	1	0.4	0.081999995
1986	40	0.06769929826259613	1	0.0	0.14690529	0.014138773	2.6150093	7.4	0.34455153	3.7	0.34067586	0.0	0.0	0.0	0.0	0.04677388	0.0	0.0	0.0	-0.16666667	0.044836044	0.0	-0.021258354	0.0	0.0	1	0.4	0.085
1986	41	0.014224271290004253	1	0.0	0.21150097	0.04134755	2.76175	8.7	0.028415216	-1.1000004	0.028415216	0.0	1.0	0.0	0.75	0.0036664796	0.0	0.0	0.0	0.55	0.0036664796	0.0	0.28165913	0.0	1.0	1	0.55	0.08
1986	42	0.08810917288064957	1	0.0	0.15345159	0.015862286	2.9499395	8.1	0.09401035	-0.39999962	0.09401035	0.0	0.2	0.0	0.18181819	0.0063534565	-0.07692308	0.0	0.03333333	-0.03557311	0.0063534565	0.0	0.2993927	1.0	1.0	1	0.38	0.069
